case,problem,cores,variant,original_singlecore,makespan,speedup,added_copy,scheduled_copy,spill,hit_bytes,miss_bytes,byte_hit_rate,calls,failed_calls,seconds,generation_seconds,generation_error_count,recovered_with_extended_time,recovery_calls,recovery_elapsed_seconds,plan,plan_sha256,source_export,python,B8_prefix_makespan,B12_prefix_makespan,B16_prefix_makespan,B24_prefix_makespan
case_005,3,5,frontier,95618,32209,2.9686733521686484,1783126,2116540,0,632654,792590,0.4438917125769342,24,0,28.55096896199393,0.09029289201134816,0,False,0,0,plans/p3/n5/case_005.json,ce80228cdf9403a210ac974f78307f00788bcd38884b42e8fc38374b4c3fc9db,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,39721,39420,39420,32209
case_006,1,1,mature,82837,79627,1.04031295917214,12800,556148,0,0,0,,24,0,15.816160370999569,0.0,0,False,0,0,plans/p1/n1/case_006.json,033e6993d2f45c2ccef3071dbc83805eb4b8e4038351a3d5e8b441d89db227ef,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,82441,82441,79627,79627
case_006,1,2,mature,82837,42234,1.961381825069849,56200,599548,12296,0,0,,17,0,14.677420566000364,0.0,0,False,0,0,plans/p1/n2/case_006.json,4042183e46bcd21163026da2e195c552ffd5e2acb2f75b23c5cc674762c2fd94,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,42234,42234,42234,42234
case_006,1,3,mature,82837,31151,2.6592083721228854,0,543348,0,0,0,,24,0,18.056184123001003,0.0,0,False,0,0,plans/p1/n3/case_006.json,4f7a005387a32c961f6cafd73a72c68f693419b7950229473b7b9b12f58263f6,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,31151,31151,31151,31151
case_006,1,4,mature,82837,28176,2.9399843838727997,232112,775460,0,0,0,,24,0,18.78874514600102,0.0,0,False,0,0,plans/p1/n4/case_006.json,36dd78394c41019d752687c30b8b94aa5f9e1ae4860e0cc8f86ce7238038cb5a,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,31425,28378,28176,28176
case_006,1,5,mature,82837,25366,3.265670582669715,491636,1034984,0,0,0,,24,0,20.182118302000163,0.0,0,False,0,0,plans/p1/n5/case_006.json,36683a945f1fa9dec188fb4bef160d40bd5cdc6479aff2cee59102d216008870,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,25728,25366,25366,25366
case_006,2,1,frontier,82837,77634,1.0670196048123246,0,543348,0,0,0,,24,0,5.887403912987793,0.017159386014100164,0,False,0,0,plans/p2/n1/case_006.json,d105e4a2d2e560c1f00a8f4834142d74a37982d26de2f6d413cc685e34b4fc06,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,77634,77634,77634,77634
case_006,2,2,frontier,82837,40612,2.0397173249285925,3456,546804,0,0,0,,24,0,5.91741529799765,0.014287912985309958,0,False,0,0,plans/p2/n2/case_006.json,0dd9d24ea19dfd05735be70cde01652980acc4220cbf18cf4c62136abe702c19,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,40612,40612,40612,40612
case_006,2,3,frontier,82837,31151,2.6592083721228854,30080,573428,0,0,0,,24,0,5.959032478014706,0.013124377001076937,0,False,0,0,plans/p2/n3/case_006.json,3ad487bb47377e4d53c111a414bdab682b0e0cae4f0a8636084475d98e070462,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,31151,31151,31151,31151
case_006,2,4,frontier,82837,31203,2.6547767842835626,48896,592244,0,0,0,,24,0,6.920425843010889,0.010646832000929862,0,False,0,0,plans/p2/n4/case_006.json,90f73ce732ee95766e57f50a85e469edd49dc380819c8cf039e5fe5b957d55e3,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,31425,31425,31425,31203
case_006,2,5,frontier,82837,31729,2.6107661760534526,63616,606964,0,0,0,,24,0,6.169498780014692,0.012395068013574928,0,False,0,0,plans/p2/n5/case_006.json,3aa8111a2c51a154355d695532ece49f7731f289086dc4e21e523e85487d1139,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,31729,31729,31729,31729
case_006,3,1,frontier,82837,77634,1.0670196048123246,0,543348,0,0,543264,0.0,24,0,6.217417684005341,0.017789246019674465,0,False,0,0,plans/p3/n1/case_006.json,d105e4a2d2e560c1f00a8f4834142d74a37982d26de2f6d413cc685e34b4fc06,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,77634,77634,77634,77634
case_006,3,2,frontier,82837,40612,2.0397173249285925,3456,546804,0,3456,543264,0.006321334503950834,24,0,6.444486808992224,0.01994932402158156,0,False,0,0,plans/p3/n2/case_006.json,0dd9d24ea19dfd05735be70cde01652980acc4220cbf18cf4c62136abe702c19,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,40612,40612,40612,40612
case_006,3,3,frontier,82837,31151,2.6592083721228854,30080,573428,0,16256,557088,0.028352960875146507,24,0,6.207240410003578,0.011696625995682552,0,False,0,0,plans/p3/n3/case_006.json,3ad487bb47377e4d53c111a414bdab682b0e0cae4f0a8636084475d98e070462,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,31151,31151,31151,31151
case_006,3,4,frontier,82837,31425,2.636022275258552,33536,576884,0,33536,543264,0.05814147018030513,24,0,6.181078102992615,0.012164245010353625,0,False,0,0,plans/p3/n4/case_006.json,b085826ba20fddcbd493fd8c4e2e5d185995f5d9a071abf3d927f2d42f8dcb4e,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,31425,31425,31425,31425
case_006,3,5,frontier,82837,31729,2.6107661760534526,63616,606964,0,54400,552480,0.0896388083311363,24,0,7.745744690007996,0.016841223987285048,0,False,0,0,plans/p3/n5/case_006.json,3aa8111a2c51a154355d695532ece49f7731f289086dc4e21e523e85487d1139,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,31729,31729,31729,31729
case_007,1,1,mature,1012562,1012562,1.0,0,1732608,0,0,0,,8,0,84.62977678000061,0.0,0,False,0,0,plans/p1/n1/case_007.json,bc458459dd41c6b6e6370e7c8c1c0df6b6f98b8f0cb79bdf7eff5ca192493171,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,1012562,1012562,1012562,1012562
case_007,1,2,mature,1012562,507494,1.9952196479170197,27648,1760256,0,0,0,,5,0,42.81945041799918,0.0,0,False,0,0,plans/p1/n2/case_007.json,c94675ddbe9875dc23d4a745e02a9f0bcefe5e64fb02532f1f5040b1f3f858da,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,507494,507494,507494,507494
case_007,1,3,mature,1012562,338094,2.994912657426633,55296,1787904,0,0,0,,8,0,52.25687284600281,0.0,0,False,0,0,plans/p1/n3/case_007.json,afc961d84d708a550299d4be47c30961b959544e0b80ff4201d2c0740f59ef07,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,338094,338094,338094,338094
case_007,1,4,mature,1012562,254398,3.980227831979811,82944,1815552,0,0,0,,5,0,39.33155636399897,0.0,0,False,0,0,plans/p1/n4/case_007.json,c957c29dcb25c0c34554b820cd24e34c8d168242eb4587c4a0a4e9567d517daa,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,254398,254398,254398,254398
case_007,1,5,mature,1012562,203834,4.967581463347626,110592,1843200,0,0,0,,8,0,46.85060347500075,0.0,0,False,0,0,plans/p1/n5/case_007.json,c0350b440db5fbbbef6ad20650b2837bb022ac03a73228a0fb830940e7089aad,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,203834,203834,203834,203834
case_007,2,1,frontier,1012562,979262,1.0340051998341608,0,1732608,0,0,0,,21,0,29.42934404098196,0.23692395302350633,0,False,0,0,plans/p2/n1/case_007.json,80d553ece32689a34bf35ab2ecac017dd10f9482de801ff3f1fea0110fef09cd,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,979262,979262,979262,979262
case_007,2,2,frontier,1012562,490226,2.065500401855471,35328,1767936,0,0,0,,24,0,30.809888827003306,0.1863010170054622,0,False,0,0,plans/p2/n2/case_007.json,f9697f0f2fd120d8f551e6e2c7d7cb94b9982d9231e736842917c873c1f80a7f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,490226,490226,490226,490226
case_007,2,3,frontier,1012562,326994,3.096576695596861,55296,1787904,0,0,0,,24,0,30.120923798996955,0.14772909600287676,0,False,0,0,plans/p2/n3/case_007.json,0c174c4b5b790ae2b75d8ce89f76233fe85d1fe688d7151d16818e2c33d3ff65,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,326994,326994,326994,326994
case_007,2,4,frontier,1012562,246030,4.115603788155916,82944,1815552,0,0,0,,24,0,30.017688566003926,0.12160496800788678,0,False,0,0,plans/p2/n4/case_007.json,42718adfa668208ec12605264290aec0e1a2fbe127272a3cf2bbc5cc7da78b09,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,246030,246030,246030,246030
case_007,2,5,frontier,1012562,196870,5.14330268705237,110592,1843200,0,0,0,,24,0,30.232418892002897,0.10858135099988431,0,False,0,0,plans/p2/n5/case_007.json,71b49abfdc7708499bc2d60707658ae852ac0c6c86e6b92e741953d214f002c5,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,196870,196870,196870,196870
case_007,3,1,frontier,1012562,979262,1.0340051998341608,0,1732608,0,0,880128,0.0,21,0,30.544957384001464,0.26660174899734557,0,False,0,0,plans/p3/n1/case_007.json,80d553ece32689a34bf35ab2ecac017dd10f9482de801ff3f1fea0110fef09cd,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,979262,979262,979262,979262
case_007,3,2,frontier,1012562,490226,2.065500401855471,35328,1767936,0,19968,892416,0.021885521885521887,24,0,33.5756088019989,0.16892396699404344,0,False,0,0,plans/p3/n2/case_007.json,f9697f0f2fd120d8f551e6e2c7d7cb94b9982d9231e736842917c873c1f80a7f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,490226,490226,490226,490226
case_007,3,3,frontier,1012562,326994,3.096576695596861,55296,1787904,0,0,935424,0.0,24,0,28.2427305940073,0.14464622698142193,0,False,0,0,plans/p3/n3/case_007.json,0c174c4b5b790ae2b75d8ce89f76233fe85d1fe688d7151d16818e2c33d3ff65,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,326994,326994,326994,326994
case_007,3,4,frontier,1012562,246030,4.115603788155916,82944,1815552,0,0,963072,0.0,24,0,28.239955814002315,0.11937822101754136,0,False,0,0,plans/p3/n4/case_007.json,42718adfa668208ec12605264290aec0e1a2fbe127272a3cf2bbc5cc7da78b09,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,246030,246030,246030,246030
case_007,3,5,frontier,1012562,196870,5.14330268705237,110592,1843200,0,0,990720,0.0,24,0,26.38218815799337,0.11854675901122391,0,False,0,0,plans/p3/n5/case_007.json,71b49abfdc7708499bc2d60707658ae852ac0c6c86e6b92e741953d214f002c5,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,196870,196870,196870,196870
case_008,1,1,mature,487605,273527,1.7826576535406011,3981312,6635736,0,0,0,,6,0,9.948667553000632,0.0,0,False,0,0,plans/p1/n1/case_008.json,d5fe977bc1ce1f30f24bff6a93ac7ea810f026ce9168786ff20ca84bf4c1c8c9,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,273527,273527,273527,273527
case_008,1,2,mature,487605,244266,1.9962049568912579,0,2654424,0,0,0,,17,0,22.59363612499874,0.0,0,False,0,0,plans/p1/n2/case_008.json,db1162a28863d85c13fa461287437f5a294d3673487c97e61e8a4ceeaa3a16e7,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,244266,244266,244266,244266
case_008,1,3,mature,487605,163359,2.984867684057811,0,2654424,0,0,0,,24,0,28.316051447000063,0.0,0,False,0,0,plans/p1/n3/case_008.json,a1621a802cf4839381c343c211cf1784e5907da0072a1056e14ca37595218c57,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,163359,163359,163359,163359
case_008,1,4,mature,487605,123060,3.962335446123842,0,2654424,0,0,0,,23,0,25.163954088002356,0.0,0,False,0,0,plans/p1/n4/case_008.json,dbd45e89c54da39ff32f3040f85e491f73fe7236c5b625d507caa53b15751d29,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,123060,123060,123060,123060
case_008,1,5,mature,487605,100603,4.846823653370178,0,2654424,0,0,0,,23,0,24.79361073399923,0.0,0,False,0,0,plans/p1/n5/case_008.json,d6f5514f60d11b36afff6cc20011fa3af1efb0e315725675360cd3574d93abf1,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,100603,100603,100603,100603
case_008,2,1,frontier,487605,254001,1.9196971665465885,0,2654424,0,0,0,,19,0,9.222376476012869,0.038171478983713314,0,False,0,0,plans/p2/n1/case_008.json,2b4689b3a41eb959ef8bbb92f1285a2e7430600582fde785508a4b6333dfb404,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,254001,254001,254001,254001
case_008,2,2,frontier,487605,129246,3.772689290190799,0,2654424,0,0,0,,23,0,9.586111784999957,0.025922753004124388,0,False,0,0,plans/p2/n2/case_008.json,cf144ef8931405dc935847b25c8690268ef71e5c9a28cbc7f81bfb37eb280bd9,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,129246,129246,129246,129246
case_008,2,3,frontier,487605,87867,5.549352999419577,0,2654424,0,0,0,,24,0,8.258198267023545,0.02570352901238948,0,False,0,0,plans/p2/n3/case_008.json,0638906963cc3368ebd70f0a140356d79cd65a1c0a6db3518555ef0503748f3b,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,87867,87867,87867,87867
case_008,2,4,frontier,487605,67332,7.241801817857779,0,2654424,0,0,0,,24,0,8.174511905992404,0.01696794299641624,0,False,0,0,plans/p2/n4/case_008.json,59557a8c856ed66072a8232f373261edf0d1d0b62d106eb70f733ee734c93c35,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,67332,67332,67332,67332
case_008,2,5,frontier,487605,55855,8.729836182973772,0,2654424,0,0,0,,24,0,8.833189524011686,0.018034731008810923,0,False,0,0,plans/p2/n5/case_008.json,e88b516d4f6a3167d37e45a5dc30ed4ac5c281a3d7a2bc650c29bf1748f78719,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,55855,55855,55855,55855
case_008,3,1,frontier,487605,254001,1.9196971665465885,0,2654424,0,0,1990872,0.0,19,0,8.49358155700611,0.04150514499633573,0,False,0,0,plans/p3/n1/case_008.json,2b4689b3a41eb959ef8bbb92f1285a2e7430600582fde785508a4b6333dfb404,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,254001,254001,254001,254001
case_008,3,2,frontier,487605,129246,3.772689290190799,0,2654424,0,0,1990872,0.0,24,0,8.747258960996987,0.0212343159946613,0,False,0,0,plans/p3/n2/case_008.json,cf144ef8931405dc935847b25c8690268ef71e5c9a28cbc7f81bfb37eb280bd9,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,129246,129246,129246,129246
case_008,3,3,frontier,487605,87867,5.549352999419577,0,2654424,0,0,1990872,0.0,24,0,10.771680064994143,0.02059156697941944,0,False,0,0,plans/p3/n3/case_008.json,0638906963cc3368ebd70f0a140356d79cd65a1c0a6db3518555ef0503748f3b,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,87867,87867,87867,87867
case_008,3,4,frontier,487605,67332,7.241801817857779,0,2654424,0,0,1990872,0.0,24,0,8.526343345001806,0.01753019102034159,0,False,0,0,plans/p3/n4/case_008.json,59557a8c856ed66072a8232f373261edf0d1d0b62d106eb70f733ee734c93c35,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,67332,67332,67332,67332
case_008,3,5,frontier,487605,55855,8.729836182973772,0,2654424,0,0,1990872,0.0,24,0,9.670607174019096,0.017778887995518744,0,False,0,0,plans/p3/n5/case_008.json,e88b516d4f6a3167d37e45a5dc30ed4ac5c281a3d7a2bc650c29bf1748f78719,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,55855,55855,55855,55855
case_009,1,1,mature,153261,153261,1.0,0,495332,0,0,0,,21,1,240.23833105800077,0.0,0,False,0,0,plans/p1/n1/case_009.json,201efc7b21bdbeac81a010d6ba4f02260c055427f4a7eef07a931e0ed69fe546,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,153261,153261,153261,153261
case_009,1,2,mature,153261,89285,1.7165369322954585,400018,895350,0,0,0,,24,0,237.76693733299908,0.0,0,False,0,0,plans/p1/n2/case_009.json,4db2f0a43841801f633849fad4afb8a0a688f64579b4b7c117c31aae77c5d1a7,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,92198,91658,89561,89285
case_009,1,3,mature,153261,81990,1.8692645444566411,603674,1099006,0,0,0,,22,1,240.2913609080024,0.0,0,False,0,0,plans/p1/n3/case_009.json,b8059d650a1128dd8f8f11e6c194cbe0a1dac4946d104d166639d53f9125e54b,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,91779,86763,86698,81990
case_009,1,4,mature,153261,84913,1.8049179748683948,235116,730448,0,0,0,,24,1,240.29281397499835,0.0,0,False,0,0,plans/p1/n4/case_009.json,d9585b1807a8e7595623037d9d019deb88b4b39cc703ca110a6311fbbac58a7b,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,91784,85399,84913,84913
case_009,1,5,mature,153261,81206,1.8873112824175553,532516,1027848,0,0,0,,24,0,55.5316292400239,0.0,0,False,0,0,plans/p1/n5/case_009.json,46bd2db88b9ee62aac3f0af171ab75ecef3033007e073396964a27d2683ea1b5,A题研究/直接迭代/运行结果/从头全量P1便携16_v1,3.12.3,86449,83830,81267,81206
case_009,2,1,frontier,153261,122105,1.255157446460014,415618,910950,415618,0,0,,24,0,40.933867618005024,0.2528390700172167,0,False,0,0,plans/p2/n1/case_009.json,3ce41c86036e3a408a0254fe94aaffbc9b3a5ee128267906ac0fa8f16afbb90f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,128992,128992,128992,122105
case_009,2,2,frontier,153261,79930,1.9174402602276992,493568,988900,493568,0,0,,24,0,34.43455150799127,0.13771370600443333,0,False,0,0,plans/p2/n2/case_009.json,7088940d0349beeb7bb1fe9afe89c00d046ee7340b639fe255c80377385dd31b,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,80734,80734,80734,79930
case_009,2,3,frontier,153261,80002,1.9157146071348217,74240,569572,49664,0,0,,24,0,30.348548195004696,0.08791976698557846,0,False,0,0,plans/p2/n3/case_009.json,401f4fad498974aacafc9f0e193034d6e2d7c7d9c30fdceb991e664cacaf9d81,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,85607,85607,85607,80002
case_009,2,4,frontier,153261,44749,3.4249033497955264,1352596,1847928,0,0,0,,24,0,37.096851370006334,0.1205895229941234,0,False,0,0,plans/p2/n4/case_009.json,8c4f0db386b48b435b397cd513a50d363e5ea15d62fe91101f006759ce492e6f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,84037,62293,62293,44749
case_009,2,5,frontier,153261,42596,3.598013898018593,1332918,1828250,0,0,0,,24,0,26.111184779001633,0.07319800299592316,0,False,0,0,plans/p2/n5/case_009.json,732f324d3a391235e96410052c26dedbbdae1629326f4c78bb418bb80ae0bb7e,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,77091,52200,52200,42596
case_009,3,1,frontier,153261,122068,1.2555378969099191,415618,910950,415618,34306,685850,0.04763690089369525,24,0,41.504443590994924,0.24359689297853038,0,False,0,0,plans/p3/n1/case_009.json,3ce41c86036e3a408a0254fe94aaffbc9b3a5ee128267906ac0fa8f16afbb90f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,128992,125794,125794,122068
case_009,3,2,frontier,153261,79930,1.9174402602276992,493568,988900,493568,47104,718426,0.06153122673180672,24,0,50.4993512390065,0.21882263300358318,0,False,0,0,plans/p3/n2/case_009.json,7088940d0349beeb7bb1fe9afe89c00d046ee7340b639fe255c80377385dd31b,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,80734,80734,80734,79930
case_009,3,3,frontier,153261,79991,1.9159780475303472,95232,590564,56832,32768,526426,0.058598625879390694,24,0,52.129375169984996,0.14884048598469235,0,False,0,0,plans/p3/n3/case_009.json,f453f016f19052c6cc843404663bc72eab12d973a667e36f10dbabb320ac930f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,85607,85598,85598,79991
case_009,3,4,frontier,153261,42444,3.610899067005937,1340300,1835632,0,476886,892040,0.3483650686742746,24,0,56.9429741659842,0.14363282101112418,0,False,0,0,plans/p3/n4/case_009.json,0fbf434e553550d970d7d68036541813c65fff95542282293ab2b724f8a685a5,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,82513,80997,80801,42444
case_009,3,5,frontier,153261,37274,4.111740086923861,1327286,1822618,0,502588,861130,0.36854246992413386,24,0,28.57106209298945,0.06991284401738085,0,False,0,0,plans/p3/n5/case_009.json,466ec3afb693248d5f918cb8877998937a7b7d85102e370f56fcf12a1acbc21f,A题研究/直接迭代/运行结果/从头全量P23便携1000_v1,3.12.3,74700,72876,72876,37274
case_010,1,1,mature,86969,83274,1.0443715925739125,618628,1002778,0,0,0,,14,0,10.395792036000785,0.0,0,False,0,0,plans/p1/n1/case_010.json,4fc0368a760046333bf1ab503965f379b3ea2bff7e05ab6b8d71b6d44ef599ab,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,83274,83274,83274,83274
case_010,1,2,mature,86969,45452,1.9134251518085013,48384,432534,0,0,0,,20,0,17.84867516200029,0.0,0,False,0,0,plans/p1/n2/case_010.json,8ab943c659a0e1f037018245b4e66b2494dafa1a0d5e8a7cd95731e1f0eef32a,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,45626,45452,45452,45452
case_010,1,3,mature,86969,30316,2.868749175352949,10368,394518,0,0,0,,13,0,12.01756045199727,0.0,0,False,0,0,plans/p1/n3/case_010.json,dcfac1ba1b6016b5be44a51931e5561045a161487664aba3525e8ce2d07ec3ca,A题研究/直接迭代/运行结果/远端P1回收437_v1/cold_export_successful,3.11.4,30316,30316,30316,30316
