case,problem,cores,makespan,added_copy,original_singlecore,source,plan,speedup,verification,plan_base
case_063,1,2,538131,99840,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_063_multicore_res.json,1.9891011668162586,historical_ledger,repository
case_063,1,3,447415,2543616,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_063_multicore_res.json,2.392403026273147,historical_ledger,repository
case_063,1,4,327110,6325248,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_063_multicore_res.json,3.272284552596986,historical_ledger,repository
case_063,1,5,252654,8812032,1070397,previous_joint_delivery,A题研究/直接迭代/联合推进成果_20260925/方案/case_063_p1_n5.json,4.2366121256738465,historical_ledger,repository
case_063,2,1,1070397,0,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_063_multicore_res.json,1.0,historical_ledger,repository
case_063,2,2,549818,15203328,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_063_multicore_res.json,1.9468205842660662,historical_ledger,repository
case_063,2,3,335762,6199296,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_063_multicore_res.json,3.1879634979539078,historical_ledger,repository
case_063,2,4,273116,6474240,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_063_multicore_res.json,3.919202829566924,historical_ledger,repository
case_063,2,5,206194,3164160,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_063_multicore_res.json,5.191213129383009,historical_ledger,repository
case_063,3,1,1070397,0,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_063_multicore_res.json,1.0,historical_ledger,repository
case_063,3,2,548808,15203328,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_063_multicore_res.json,1.950403419775222,historical_ledger,repository
case_063,3,3,335063,6199296,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_063_multicore_res.json,3.19461414719023,historical_ledger,repository
case_063,3,4,272966,6474240,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_063_multicore_res.json,3.9213565059384687,historical_ledger,repository
case_063,3,5,206181,3164160,1070397,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_063_multicore_res.json,5.191540442620804,historical_ledger,repository
case_064,1,1,19116,0,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_064_multicore_res.json,1.0,historical_ledger,repository
case_064,1,2,17896,48856,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_064_multicore_res.json,1.0681716584711667,historical_ledger,repository
case_064,1,3,17896,48856,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_064_multicore_res.json,1.0681716584711667,historical_ledger,repository
case_064,1,4,16863,48856,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_064_multicore_res.json,1.1336061199074898,historical_ledger,repository
case_064,1,5,16370,134330,19116,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_064_multicore_res.json,1.1677458766035431,historical_ledger,repository
case_064,2,1,18831,0,19116,unified_v2_best_known_replayed,新增精选方案/p2/n1/case_064_multicore_res.json,1.0151346184483034,independent_official_replay,delivery
case_064,2,2,14566,33828,19116,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_064_multicore_res.json,1.3123712755732528,historical_ledger,repository
case_064,2,3,10854,102764,19116,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_064_multicore_res.json,1.7611940298507462,historical_ledger,repository
case_064,2,4,9171,122668,19116,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_064_multicore_res.json,2.084396467124632,historical_ledger,repository
case_064,2,5,8545,127410,19116,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_064_multicore_res.json,2.2370977179637213,independent_official_replay,delivery
case_064,3,1,18831,0,19116,unified_v2_best_known_replayed,新增精选方案/p3/n1/case_064_multicore_res.json,1.0151346184483034,independent_official_replay,delivery
case_064,3,2,14566,33828,19116,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_064_multicore_res.json,1.3123712755732528,historical_ledger,repository
case_064,3,3,10823,102764,19116,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_064_multicore_res.json,1.766238566016816,historical_ledger,repository
case_064,3,4,9149,122668,19116,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_064_multicore_res.json,2.0894086785441033,historical_ledger,repository
case_064,3,5,8510,127410,19116,unified_v2_best_known_replayed,新增精选方案/p3/n5/case_064_multicore_res.json,2.246298472385429,independent_official_replay,delivery
case_065,1,1,53068,0,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_065_multicore_res.json,1.0,historical_ledger,repository
case_065,1,2,26308,41616,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_065_multicore_res.json,2.017181085601338,historical_ledger,repository
case_065,1,3,18088,69408,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_065_multicore_res.json,2.9338788146837684,historical_ledger,repository
case_065,1,4,13210,96912,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_065_multicore_res.json,4.017259651778955,historical_ledger,repository
case_065,1,5,11994,110736,53068,round6,A题研究/直接迭代/第六轮成果/方案/p1/n5/case_065_multicore_res.json,4.424545606136402,historical_ledger,repository
case_065,2,1,53068,0,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_065_multicore_res.json,1.0,historical_ledger,repository
case_065,2,2,23611,13968,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_065_multicore_res.json,2.2475964592774553,historical_ledger,repository
case_065,2,3,17093,27936,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_065_multicore_res.json,3.104662727432282,historical_ledger,repository
case_065,2,4,12999,41616,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_065_multicore_res.json,4.082467882144781,historical_ledger,repository
case_065,2,5,9869,55440,53068,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_065_multicore_res.json,5.377241868477049,historical_ledger,repository
case_065,3,1,53068,0,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_065_multicore_res.json,1.0,historical_ledger,repository
case_065,3,2,23611,13968,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_065_multicore_res.json,2.2475964592774553,historical_ledger,repository
case_065,3,3,17093,27936,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_065_multicore_res.json,3.104662727432282,historical_ledger,repository
case_065,3,4,12999,41616,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_065_multicore_res.json,4.082467882144781,historical_ledger,repository
case_065,3,5,9869,55440,53068,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_065_multicore_res.json,5.377241868477049,historical_ledger,repository
case_066,1,1,358492,403768,359070,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_066_multicore_res.json,1.0016123093402363,historical_ledger,repository
case_066,1,2,247728,142662,359070,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_066_multicore_res.json,1.449452625460182,historical_ledger,repository
case_066,1,3,234251,1119442,359070,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_066_multicore_res.json,1.5328429761239013,historical_ledger,repository
case_066,1,4,203497,1859170,359070,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_066_multicore_res.json,1.7644977567236864,historical_ledger,repository
case_066,1,5,187146,4424914,359070,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_066_multicore_res.json,1.9186624346766696,independent_official_replay,delivery
case_066,2,1,359070,0,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_066_multicore_res.json,1.0,historical_ledger,repository
case_066,2,2,193251,1315736,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_066_multicore_res.json,1.858049893661611,historical_ledger,repository
case_066,2,3,136691,2152710,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_066_multicore_res.json,2.6268737517466403,historical_ledger,repository
case_066,2,4,121966,2619424,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_066_multicore_res.json,2.944017185117164,historical_ledger,repository
case_066,2,5,114172,3267848,359070,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_066_multicore_res.json,3.144991766807974,historical_ledger,repository
case_066,3,1,359070,0,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_066_multicore_res.json,1.0,historical_ledger,repository
case_066,3,2,193085,1315736,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_066_multicore_res.json,1.859647305590802,historical_ledger,repository
case_066,3,3,134574,2152710,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_066_multicore_res.json,2.668197422979179,historical_ledger,repository
case_066,3,4,120257,2619424,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_066_multicore_res.json,2.9858552932469626,historical_ledger,repository
case_066,3,5,106776,3267848,359070,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_066_multicore_res.json,3.3628343447965836,historical_ledger,repository
case_067,1,1,63950466,261050752,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_067_multicore_res.json,0.9981918505488294,historical_ledger,repository
case_067,1,2,33768704,264024576,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_067_multicore_res.json,1.890354868223548,historical_ledger,repository
case_067,1,3,23568859,263599744,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p1/n3/case_067_multicore_res.json,2.7084397254869232,historical_ledger,repository
case_067,1,4,18473155,263174912,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_067_multicore_res.json,3.4555458447677183,historical_ledger,repository
case_067,1,5,13604111,245932160,63834834,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_067_multicore_res.json,4.692319402568827,independent_official_replay,delivery
case_067,2,1,63834834,264449408,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_067_multicore_res.json,1.0,historical_ledger,repository
case_067,2,2,30166430,60981632,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_067_multicore_res.json,2.1160884466607417,historical_ledger,repository
case_067,2,3,20034746,62186240,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_067_multicore_res.json,3.1862063037884285,historical_ledger,repository
case_067,2,4,15025891,69837952,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_067_multicore_res.json,4.248322711777957,historical_ledger,repository
case_067,2,5,12057191,77944320,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p2/n5/case_067_multicore_res.json,5.294337130431126,historical_ledger,repository
case_067,3,1,63834834,264449408,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_067_multicore_res.json,1.0,historical_ledger,repository
case_067,3,2,30145037,60981632,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_067_multicore_res.json,2.1175901691545445,historical_ledger,repository
case_067,3,3,20005690,62186240,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_067_multicore_res.json,3.190833907753244,historical_ledger,repository
case_067,3,4,14964449,69837952,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n4/case_067_multicore_res.json,4.265765749210011,historical_ledger,repository
case_067,3,5,12007191,77944320,63834834,round6,A题研究/直接迭代/第六轮成果/方案/p3/n5/case_067_multicore_res.json,5.316383657093486,historical_ledger,repository
case_068,1,1,361497,359444,362095,round6,A题研究/直接迭代/第六轮成果/方案/p1/n1/case_068_multicore_res.json,1.001654232261955,historical_ledger,repository
case_068,1,2,302089,200380,362095,round6,A题研究/直接迭代/第六轮成果/方案/p1/n2/case_068_multicore_res.json,1.198636825571272,historical_ledger,repository
case_068,1,3,290734,403836,362095,本轮从头_new,A题研究/直接迭代/闭环验证_20260925/下一阶段攻坚/重划实证_v1/精选方案/case_068_p1_n3.json,1.245451168421994,historical_ledger,repository
case_068,1,4,287436,657174,362095,round6,A题研究/直接迭代/第六轮成果/方案/p1/n4/case_068_multicore_res.json,1.259741298932632,historical_ledger,repository
case_068,1,5,210185,3327518,362095,unified_v2_best_known_replayed,新增精选方案/p1/n5/case_068_multicore_res.json,1.7227442491138758,independent_official_replay,delivery
case_068,2,1,362095,0,362095,round6,A题研究/直接迭代/第六轮成果/方案/p2/n1/case_068_multicore_res.json,1.0,historical_ledger,repository
case_068,2,2,204172,2205494,362095,round6,A题研究/直接迭代/第六轮成果/方案/p2/n2/case_068_multicore_res.json,1.7734802029661265,historical_ledger,repository
case_068,2,3,153006,3406314,362095,round6,A题研究/直接迭代/第六轮成果/方案/p2/n3/case_068_multicore_res.json,2.3665411813915793,historical_ledger,repository
case_068,2,4,142255,3895504,362095,round6,A题研究/直接迭代/第六轮成果/方案/p2/n4/case_068_multicore_res.json,2.5453938350145866,historical_ledger,repository
case_068,2,5,133097,4092568,362095,unified_v2_best_known_replayed,新增精选方案/p2/n5/case_068_multicore_res.json,2.7205346476629826,independent_official_replay,delivery
case_068,3,1,362095,0,362095,round6,A题研究/直接迭代/第六轮成果/方案/p3/n1/case_068_multicore_res.json,1.0,historical_ledger,repository
case_068,3,2,201418,2205494,362095,round6,A题研究/直接迭代/第六轮成果/方案/p3/n2/case_068_multicore_res.json,1.7977291006762057,historical_ledger,repository
case_068,3,3,150684,3406314,362095,round6,A题研究/直接迭代/第六轮成果/方案/p3/n3/case_068_multicore_res.json,2.403008945873484,historical_ledger,repository
