batch,profile,case,problem,num_cores,compute_ops,size_band,stage,round,generation_seconds,evaluations,strict_time_improvement,before_time,after_time
full_p2_seed17,full,case_008,2,2,864,01_<=1000,trace,0,0.01220545801334083,0,False,244266,244266
full_p2_seed17,full,case_008,2,3,864,01_<=1000,component,0,0.023197292000986636,4,True,,163359
full_p2_seed17,full,case_008,2,3,864,01_<=1000,operation,0,0.056331624975427985,5,False,163359,163359
full_p2_seed17,full,case_008,2,3,864,01_<=1000,trace,0,0.011132791987620294,0,False,163359,163359
full_p2_seed17,full,case_008,2,4,864,01_<=1000,component,0,0.03562199999578297,4,True,,123060
full_p2_seed17,full,case_008,2,4,864,01_<=1000,operation,0,0.0680997910676524,5,False,123060,123060
full_p2_seed17,full,case_008,2,4,864,01_<=1000,trace,0,0.011822417029179633,1,False,123060,123060
full_p2_seed17,full,case_008,2,5,864,01_<=1000,component,0,0.056259333970956504,4,True,,100603
full_p2_seed17,full,case_008,2,5,864,01_<=1000,operation,0,0.07153512502554804,7,False,100603,100603
full_p2_seed17,full,case_008,2,5,864,01_<=1000,trace,0,0.01440237497445196,2,False,100603,100603
full_p2_seed17,full,case_009,2,2,5671,03_5001..10000,component,0,0.10083754197694361,4,True,,92198
full_p2_seed17,full,case_009,2,2,5671,03_5001..10000,operation,0,0.2566235000267625,8,False,92198,92198
full_p2_seed17,full,case_009,2,2,5671,03_5001..10000,trace,0,0.1149808339541778,12,True,92198,87935
full_p2_seed17,full,case_009,2,3,5671,03_5001..10000,component,0,0.18013499991502613,4,True,,92207
full_p2_seed17,full,case_009,2,3,5671,03_5001..10000,operation,0,0.3509540829109028,8,False,92207,92207
full_p2_seed17,full,case_009,2,3,5671,03_5001..10000,trace,0,0.12321766698732972,12,True,92207,85607
full_p2_seed17,full,case_009,2,4,5671,03_5001..10000,component,0,0.24918816692661494,4,True,,92216
full_p2_seed17,full,case_009,2,4,5671,03_5001..10000,operation,0,0.4361306669889018,8,True,92216,71548
full_p2_seed17,full,case_009,2,4,5671,03_5001..10000,trace,0,0.22393924999050796,12,True,71548,59071
full_p2_seed17,full,case_009,2,5,5671,03_5001..10000,component,0,0.339024499990046,4,True,,92225
full_p2_seed17,full,case_009,2,5,5671,03_5001..10000,operation,0,0.5893785419175401,8,True,92225,77300
full_p2_seed17,full,case_009,2,5,5671,03_5001..10000,trace,0,0.19321120902895927,12,True,77300,52200
full_p2_seed17,full,case_010,2,2,667,01_<=1000,component,0,0.02821704198140651,4,True,,45626
full_p2_seed17,full,case_010,2,2,667,01_<=1000,operation,0,0.03390358295291662,8,False,45626,45626
full_p2_seed17,full,case_010,2,2,667,01_<=1000,trace,0,0.013959249947220087,12,True,45626,45197
full_p2_seed17,full,case_010,2,3,667,01_<=1000,component,0,0.04202429193537682,4,True,,30315
full_p2_seed17,full,case_010,2,3,667,01_<=1000,operation,0,0.043020708952099085,8,False,30315,30315
full_p2_seed17,full,case_010,2,3,667,01_<=1000,trace,0,0.01647458306979388,12,False,30315,30315
full_p2_seed17,full,case_010,2,4,667,01_<=1000,component,0,0.05438783403951675,4,True,,29856
full_p2_seed17,full,case_010,2,4,667,01_<=1000,operation,0,0.0525611249031499,8,False,29856,29856
full_p2_seed17,full,case_010,2,4,667,01_<=1000,trace,0,0.016951250028796494,12,False,29856,29856
full_p2_seed17,full,case_010,2,5,667,01_<=1000,component,0,0.07924379198811948,4,True,,30490
full_p2_seed17,full,case_010,2,5,667,01_<=1000,operation,0,0.060576749965548515,8,True,30490,29530
full_p2_seed17,full,case_010,2,5,667,01_<=1000,trace,0,0.020165916066616774,12,True,29530,19138
full_p2_seed17,full,case_011,2,2,688,01_<=1000,component,0,0.03419733396731317,4,True,,92646
full_p2_seed17,full,case_011,2,2,688,01_<=1000,operation,0,0.036497625056654215,6,False,92646,92646
full_p2_seed17,full,case_011,2,2,688,01_<=1000,trace,0,0.009068457991816103,2,False,92646,92646
full_p2_seed17,full,case_011,2,3,688,01_<=1000,component,0,0.08156591700389981,4,True,,69625
full_p2_seed17,full,case_011,2,3,688,01_<=1000,operation,0,0.04997445899061859,6,True,69625,62289
full_p2_seed17,full,case_011,2,3,688,01_<=1000,trace,0,0.02928841602988541,12,False,62289,62289
full_p2_seed17,full,case_011,2,4,688,01_<=1000,component,0,0.12840175000019372,4,True,,46880
full_p2_seed17,full,case_011,2,4,688,01_<=1000,operation,0,0.05148845899384469,6,False,46880,46880
full_p2_seed17,full,case_011,2,4,688,01_<=1000,trace,0,0.013039167039096355,2,False,46880,46880
full_p2_seed17,full,case_011,2,5,688,01_<=1000,component,0,0.19126033305656165,4,True,,46915
full_p2_seed17,full,case_011,2,5,688,01_<=1000,operation,0,0.06786949990782887,6,False,46915,46915
full_p2_seed17,full,case_011,2,5,688,01_<=1000,trace,0,0.011422791983932257,2,False,46915,46915
full_p2_seed17,full,case_012,2,2,972,01_<=1000,component,0,0.05002020800020546,4,True,,29674
full_p2_seed17,full,case_012,2,2,972,01_<=1000,operation,0,0.04977220797445625,8,False,29674,29674
full_p2_seed17,full,case_012,2,2,972,01_<=1000,trace,0,0.0261179159861058,12,True,29674,27385
full_p2_seed17,full,case_012,2,3,972,01_<=1000,component,0,0.10179437499027699,4,True,,19788
full_p2_seed17,full,case_012,2,3,972,01_<=1000,operation,0,0.07409641705453396,8,False,19788,19788
full_p2_seed17,full,case_012,2,3,972,01_<=1000,trace,0,0.0209667079616338,12,True,19788,18265
full_p2_seed17,full,case_012,2,4,972,01_<=1000,component,0,0.12644341704435647,4,True,,16118
full_p2_seed17,full,case_012,2,4,972,01_<=1000,operation,0,0.08224829100072384,8,False,16118,16118
full_p2_seed17,full,case_012,2,4,972,01_<=1000,trace,0,0.027103458996862173,12,False,16118,16118
full_p2_seed17,full,case_012,2,5,972,01_<=1000,component,0,0.14904320891946554,4,True,,12869
full_p2_seed17,full,case_012,2,5,972,01_<=1000,operation,0,0.09485608292743564,8,False,12869,12869
full_p2_seed17,full,case_012,2,5,972,01_<=1000,trace,0,0.02232691692188382,12,True,12869,12756
full_p2_seed17,full,case_013,2,2,1968,02_1001..5000,component,0,0.05590174999088049,4,True,,132198
full_p2_seed17,full,case_013,2,2,1968,02_1001..5000,operation,0,0.11447091598529369,6,False,132198,132198
full_p2_seed17,full,case_013,2,2,1968,02_1001..5000,trace,0,0.025200083968229592,2,False,132198,132198
full_p2_seed17,full,case_013,2,3,1968,02_1001..5000,component,0,0.09441512497141957,4,True,,88351
full_p2_seed17,full,case_013,2,3,1968,02_1001..5000,operation,0,0.14559891691897064,8,False,88351,88351
full_p2_seed17,full,case_013,2,3,1968,02_1001..5000,trace,0,0.031202250043861568,2,False,88351,88351
full_p2_seed17,full,case_013,2,4,1968,02_1001..5000,component,0,0.1558096669614315,4,True,,66982
full_p2_seed17,full,case_013,2,4,1968,02_1001..5000,operation,0,0.18013020907528698,7,False,66982,66982
full_p2_seed17,full,case_013,2,4,1968,02_1001..5000,trace,0,0.027437167009338737,2,False,66982,66982
full_p2_seed17,full,case_013,2,5,1968,02_1001..5000,component,0,0.1974215409718454,4,True,,54363
full_p2_seed17,full,case_013,2,5,1968,02_1001..5000,operation,0,0.19709012506064028,8,False,54363,54363
full_p2_seed17,full,case_013,2,5,1968,02_1001..5000,trace,0,0.04411608399823308,12,True,54363,54130
full_p2_seed17,full,case_014,2,2,35705,04_>10000,component,0,1.4684088750509545,4,True,,8877003
full_p2_seed17,full,case_014,2,2,35705,04_>10000,operation,0,3.1950819580815732,8,False,8877003,8877003
full_p2_seed17,full,case_014,2,2,35705,04_>10000,trace,0,1.8028111669700593,12,False,8877003,8877003
full_p2_seed17,full,case_014,2,3,35705,04_>10000,component,0,3.8347368750255555,4,True,,5994925
full_p2_seed17,full,case_014,2,3,35705,04_>10000,operation,0,4.951983958017081,8,False,5994925,5994925
full_p2_seed17,full,case_014,2,3,35705,04_>10000,trace,0,1.9267573329852894,12,True,5994925,5990256
full_p2_seed17,full,case_014,2,4,35705,04_>10000,component,0,6.0357233750401065,4,True,,4551951
full_p2_seed17,full,case_014,2,4,35705,04_>10000,operation,0,6.46428954100702,8,False,4551951,4551951
full_p2_seed17,full,case_014,2,4,35705,04_>10000,trace,0,2.327596499933861,12,False,4551951,4551951
full_p2_seed17,full,case_014,2,5,35705,04_>10000,component,0,8.424343542079441,4,True,,3709844
full_p2_seed17,full,case_014,2,5,35705,04_>10000,operation,0,7.036474040942267,8,False,3709844,3709844
full_p2_seed17,full,case_014,2,5,35705,04_>10000,trace,0,1.925856166984886,12,False,3709844,3709844
full_p2_seed17,full,case_015,2,2,1013,02_1001..5000,component,0,0.05669445905368775,4,True,,86611
full_p2_seed17,full,case_015,2,2,1013,02_1001..5000,operation,0,0.06243199994787574,8,False,86611,86611
full_p2_seed17,full,case_015,2,2,1013,02_1001..5000,trace,0,0.0313765408936888,12,True,86611,83527
full_p2_seed17,full,case_015,2,3,1013,02_1001..5000,component,0,0.08472416689619422,4,True,,60954
full_p2_seed17,full,case_015,2,3,1013,02_1001..5000,operation,0,0.08364391699433327,8,False,60954,60954
full_p2_seed17,full,case_015,2,3,1013,02_1001..5000,trace,0,0.03006991697475314,12,True,60954,58605
full_p2_seed17,full,case_015,2,4,1013,02_1001..5000,component,0,0.13718320906627923,4,True,,50124
full_p2_seed17,full,case_015,2,4,1013,02_1001..5000,operation,0,0.10400083300191909,8,False,50124,50124
full_p2_seed17,full,case_015,2,4,1013,02_1001..5000,trace,0,0.03383679105900228,12,False,50124,50124
full_p2_seed17,full,case_015,2,5,1013,02_1001..5000,component,0,0.19225829106289893,4,True,,43242
full_p2_seed17,full,case_015,2,5,1013,02_1001..5000,operation,0,0.13964437507092953,8,False,43242,43242
full_p2_seed17,full,case_015,2,5,1013,02_1001..5000,trace,0,0.03484375006519258,12,False,43242,43242
full_p2_seed17,full,case_016,2,2,17995,04_>10000,component,0,0.040644624968990684,1,True,,7715523
full_p2_seed17,full,case_016,2,2,17995,04_>10000,operation,0,1.1761865000007674,8,True,7715523,4027038
full_p2_seed17,full,case_016,2,2,17995,04_>10000,trace,0,0.8473527079913765,11,True,4027038,4027025
full_p2_seed17,full,case_016,2,2,17995,04_>10000,trace,1,0.35046591702848673,1,False,4027025,4027025
full_p2_seed17,full,case_016,2,3,17995,04_>10000,component,0,0.042498250026255846,1,True,,7715523
full_p2_seed17,full,case_016,2,3,17995,04_>10000,operation,0,1.6945455831009895,8,True,7715523,2877801
full_p2_seed17,full,case_016,2,3,17995,04_>10000,trace,0,1.012768040993251,11,False,2877801,2877801
full_p2_seed17,full,case_016,2,4,17995,04_>10000,component,0,0.04898808302823454,1,True,,7715523
full_p2_seed17,full,case_016,2,4,17995,04_>10000,operation,0,2.345693124923855,8,True,7715523,2240038
full_p2_seed17,full,case_016,2,4,17995,04_>10000,trace,0,1.5013153339968994,11,False,2240038,2240038
full_p2_seed17,full,case_016,2,5,17995,04_>10000,component,0,0.055041082901880145,1,True,,7715523
full_p2_seed17,full,case_016,2,5,17995,04_>10000,operation,0,3.3329870000015944,8,True,7715523,1972346
full_p2_seed17,full,case_016,2,5,17995,04_>10000,trace,0,1.5026910830056295,12,True,1972346,1972344
full_p2_seed17,full,case_017,2,2,1373,02_1001..5000,component,0,0.08621054200921208,4,True,,77520
full_p2_seed17,full,case_017,2,2,1373,02_1001..5000,operation,0,0.10905541700776666,8,False,77520,77520
full_p2_seed17,full,case_017,2,2,1373,02_1001..5000,trace,0,0.052370833000168204,12,False,77520,77520
full_p2_seed17,full,case_017,2,3,1373,02_1001..5000,component,0,0.15464204200543463,4,True,,56670
full_p2_seed17,full,case_017,2,3,1373,02_1001..5000,operation,0,0.14780879102181643,8,False,56670,56670
full_p2_seed17,full,case_017,2,3,1373,02_1001..5000,trace,0,0.04981212492566556,12,True,56670,51954
full_p2_seed17,full,case_017,2,4,1373,02_1001..5000,component,0,0.20389983395580202,4,True,,38150
full_p2_seed17,full,case_017,2,4,1373,02_1001..5000,operation,0,0.16809637506958097,8,False,38150,38150
full_p2_seed17,full,case_017,2,4,1373,02_1001..5000,trace,0,0.0508644999936223,12,True,38150,37645
full_p2_seed17,full,case_017,2,5,1373,02_1001..5000,component,0,0.29258716700132936,4,True,,35496
full_p2_seed17,full,case_017,2,5,1373,02_1001..5000,operation,0,0.19431745808105916,8,False,35496,35496
full_p2_seed17,full,case_017,2,5,1373,02_1001..5000,trace,0,0.05057291605044156,12,True,35496,32681
full_p2_seed17,full,case_018,2,2,2727,02_1001..5000,component,0,0.1532774999504909,4,True,,504468
full_p2_seed17,full,case_018,2,2,2727,02_1001..5000,operation,0,0.23837083391845226,8,False,504468,504468
full_p2_seed17,full,case_018,2,2,2727,02_1001..5000,trace,0,0.07335779094137251,2,False,504468,504468
full_p2_seed17,full,case_018,2,3,2727,02_1001..5000,component,0,0.35851695796009153,4,True,,339838
full_p2_seed17,full,case_018,2,3,2727,02_1001..5000,operation,0,0.34342099993955344,8,False,339838,339838
full_p2_seed17,full,case_018,2,3,2727,02_1001..5000,trace,0,0.07229916693177074,2,False,339838,339838
full_p2_seed17,full,case_018,2,4,2727,02_1001..5000,component,0,0.5563742909580469,4,True,,254758
full_p2_seed17,full,case_018,2,4,2727,02_1001..5000,operation,0,0.40419949998613447,8,False,254758,254758
full_p2_seed17,full,case_018,2,4,2727,02_1001..5000,trace,0,0.11500579200219363,12,True,254758,254221
full_p2_seed17,full,case_018,2,5,2727,02_1001..5000,component,0,0.7831346250604838,4,True,,205917
full_p2_seed17,full,case_018,2,5,2727,02_1001..5000,operation,0,0.46622129098977894,8,False,205917,205917
full_p2_seed17,full,case_018,2,5,2727,02_1001..5000,trace,0,0.12312899995595217,12,False,205917,205917
full_p2_seed17,full,case_019,2,2,647,01_<=1000,component,0,0.046826416975818574,4,True,,41102
full_p2_seed17,full,case_019,2,2,647,01_<=1000,operation,0,0.05598441697657108,8,True,41102,34178
full_p2_seed17,full,case_019,2,2,647,01_<=1000,trace,0,0.04532395792193711,12,True,34178,32238
full_p2_seed17,full,case_019,2,3,647,01_<=1000,component,0,0.07670295797288418,4,True,,28986
full_p2_seed17,full,case_019,2,3,647,01_<=1000,operation,0,0.07987100002355874,8,True,28986,26368
full_p2_seed17,full,case_019,2,3,647,01_<=1000,trace,0,0.048999125021509826,12,True,26368,24938
full_p2_seed17,full,case_019,2,4,647,01_<=1000,component,0,0.10088724992237985,4,True,,24099
full_p2_seed17,full,case_019,2,4,647,01_<=1000,operation,0,0.08773241599556059,8,False,24099,24099
full_p2_seed17,full,case_019,2,4,647,01_<=1000,trace,0,0.027587166987359524,12,True,24099,22443
full_p2_seed17,full,case_019,2,5,647,01_<=1000,component,0,0.13287424994632602,4,True,,24169
full_p2_seed17,full,case_019,2,5,647,01_<=1000,operation,0,0.10056008293759078,8,True,24169,18233
full_p2_seed17,full,case_019,2,5,647,01_<=1000,trace,0,0.04341779206879437,12,True,18233,17853
full_p2_seed17,full,case_020,2,2,7008,03_5001..10000,component,0,0.1386661659926176,4,True,,266580
full_p2_seed17,full,case_020,2,2,7008,03_5001..10000,operation,0,0.6621150419814512,8,False,266580,266580
full_p2_seed17,full,case_020,2,2,7008,03_5001..10000,trace,0,0.1609331249492243,2,False,266580,266580
full_p2_seed17,full,case_020,2,3,7008,03_5001..10000,component,0,0.19405858300160617,4,True,,177950
full_p2_seed17,full,case_020,2,3,7008,03_5001..10000,operation,0,0.9094495000317693,8,False,177950,177950
full_p2_seed17,full,case_020,2,3,7008,03_5001..10000,trace,0,0.16422579204663634,2,False,177950,177950
full_p2_seed17,full,case_020,2,4,7008,03_5001..10000,component,0,0.2797236670739949,4,True,,133704
full_p2_seed17,full,case_020,2,4,7008,03_5001..10000,operation,0,1.0061331250471994,8,False,133704,133704
full_p2_seed17,full,case_020,2,4,7008,03_5001..10000,trace,0,0.16299437498673797,2,False,133704,133704
full_p2_seed17,full,case_020,2,5,7008,03_5001..10000,component,0,0.4453675829572603,4,True,,107187
full_p2_seed17,full,case_020,2,5,7008,03_5001..10000,operation,0,1.336019332986325,8,False,107187,107187
full_p2_seed17,full,case_020,2,5,7008,03_5001..10000,trace,0,0.1950751249678433,2,False,107187,107187
full_p2_seed17,full,case_021,2,2,3920,02_1001..5000,component,0,0.17993374995421618,4,True,,3194570
full_p2_seed17,full,case_021,2,2,3920,02_1001..5000,operation,0,0.4656497089890763,6,False,3194570,3194570
full_p2_seed17,full,case_021,2,2,3920,02_1001..5000,trace,0,0.10387250001076609,2,False,3194570,3194570
full_p2_seed17,full,case_021,2,3,3920,02_1001..5000,component,0,0.43062787503004074,4,True,,2133664
full_p2_seed17,full,case_021,2,3,3920,02_1001..5000,operation,0,0.5795755829894915,6,False,2133664,2133664
full_p2_seed17,full,case_021,2,3,3920,02_1001..5000,trace,0,0.1046578329987824,2,True,2133664,2117041
full_p2_seed17,full,case_021,2,3,3920,02_1001..5000,trace,1,0.10859075002372265,0,False,2117041,2117041
full_p2_seed17,full,case_021,2,4,3920,02_1001..5000,component,0,0.7578735410934314,4,True,,1550324
full_p2_seed17,full,case_021,2,4,3920,02_1001..5000,operation,0,0.6040817090542987,7,False,1550324,1550324
full_p2_seed17,full,case_021,2,4,3920,02_1001..5000,trace,0,0.08820570795796812,2,False,1550324,1550324
full_p2_seed17,full,case_021,2,5,3920,02_1001..5000,component,0,1.0098857919219881,4,True,,1250168
full_p2_seed17,full,case_021,2,5,3920,02_1001..5000,operation,0,0.6999519589589909,6,False,1250168,1250168
full_p2_seed17,full,case_021,2,5,3920,02_1001..5000,trace,0,0.10028712509665638,2,False,1250168,1250168
full_p2_seed17,full,case_022,2,2,1356,02_1001..5000,component,0,0.08213487500324845,4,True,,28221
full_p2_seed17,full,case_022,2,2,1356,02_1001..5000,operation,0,0.14235958398785442,8,False,28221,28221
full_p2_seed17,full,case_022,2,2,1356,02_1001..5000,trace,0,0.054683374939486384,12,False,28221,28221
full_p2_seed17,full,case_022,2,3,1356,02_1001..5000,component,0,0.15855612489394844,4,True,,19016
full_p2_seed17,full,case_022,2,3,1356,02_1001..5000,operation,0,0.16318099992349744,8,False,19016,19016
full_p2_seed17,full,case_022,2,3,1356,02_1001..5000,trace,0,0.05860320897772908,12,True,19016,18709
full_p2_seed17,full,case_022,2,4,1356,02_1001..5000,component,0,0.23171295796055347,4,True,,14654
full_p2_seed17,full,case_022,2,4,1356,02_1001..5000,operation,0,0.18021304195281118,8,False,14654,14654
full_p2_seed17,full,case_022,2,4,1356,02_1001..5000,trace,0,0.060944875003769994,12,True,14654,14529
full_p2_seed17,full,case_022,2,5,1356,02_1001..5000,component,0,0.3145286659710109,4,True,,11713
